step,sim_time,selected_joint,cube_x,cube_y,cube_z,wrist_x,wrist_y,wrist_z,outer_mid_x,outer_mid_y,outer_mid_z,inner_mid_x,inner_mid_y,inner_mid_z,outer_mid_to_cube_xy,inner_mid_to_cube_xy,outer_mid_to_cube_3d,inner_mid_to_cube_3d,outer_finger_gap,inner_finger_gap,target_shoulder_pan_joint,actual_shoulder_pan_joint,error_shoulder_pan_joint,target_shoulder_lift_joint,actual_shoulder_lift_joint,error_shoulder_lift_joint,target_elbow_joint,actual_elbow_joint,error_elbow_joint,target_wrist_1_joint,actual_wrist_1_joint,error_wrist_1_joint,target_wrist_2_joint,actual_wrist_2_joint,error_wrist_2_joint,target_wrist_3_joint,actual_wrist_3_joint,error_wrist_3_joint,target_finger_joint,actual_finger_joint,error_finger_joint,actual_right_outer_knuckle_joint,actual_left_inner_finger_joint,actual_right_inner_finger_joint,actual_left_inner_finger_knuckle_joint,actual_right_inner_finger_knuckle_joint
109,1.0900000000000007,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1.1000000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,1.1100000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1.1200000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,1.1300000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1.1400000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1.1500000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,1.1600000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,1.1700000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,1.1800000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,1.1900000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,1.2000000000000008,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1.2100000000000009,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1.2200000000000009,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1.2300000000000009,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1.2400000000000009,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1.2500000000000009,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,1.260000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1.270000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,1.280000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1.290000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,1.300000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1.310000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,1.320000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1.330000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1.340000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,1.350000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1.360000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,1.370000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,1.380000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,1.390000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,1.400000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,1.410000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,1.420000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1.430000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,1.440000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1.450000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1.460000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1.470000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1.480000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,1.490000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1.500000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1.5100000000000011,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1.5200000000000011,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1.5300000000000011,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1.5400000000000011,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,1.5500000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1.5600000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1.5700000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,1.5800000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1.5900000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1.6000000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1.6100000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,1.6200000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,1.6300000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
