step,phase,cube_x,cube_y,cube_z,tcp_x,tcp_y,tcp_z,wrist_x,wrist_y,wrist_z,xy_dist,tcp_minus_cube_z,hover_z,grasp_z,hover_z_error,grasp_z_error,finger_pos,is_closed,close_too_high,ori_error_rad,tcp_qw,tcp_qx,tcp_qy,tcp_qz,a0,a1,a2,a3,a4,a5,a6
366,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.02099992148578167,0.5221520066261292,-0.2450963407754898,0.09123420715332031,0.5069259405136108,-0.19624124467372894,0.26380693912506104,0.00046002527233213186,0.0702342838048935,0.20099992148578166,0.05599992148578167,-0.10976571433246135,0.03523428566753864,0.04099205136299133,0,0,1.7664166688919067,-0.05515390634536743,-0.6346750855445862,0.7593129873275757,-0.13262486457824707,-0.14794231951236725,-0.2001792937517166,0.23569411039352417,-0.6161069273948669,-0.3038448989391327,-0.6306919455528259,2.860668659210205
367,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999910309910774,0.5227416753768921,-0.24534104764461517,0.09154796600341797,0.5072927474975586,-0.1959284394979477,0.26394206285476685,0.0004149629094172269,0.07054805755615234,0.20099991030991077,0.05599991030991078,-0.1094519443064928,0.03554805569350719,0.060791004449129105,0,0,1.7682695388793945,-0.05559343099594116,-0.6339588761329651,0.7595844864845276,-0.13430148363113403,0.13611504435539246,0.2618269622325897,-0.2208007574081421,-0.56003338098526,0.09302178025245667,0.43199384212493896,-1.0439437627792358
368,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999940112233162,0.5221486687660217,-0.2450903058052063,0.09125134348869324,0.5069144368171692,-0.19597749412059784,0.2637501657009125,0.0004613953351508826,0.07025140523910522,0.20099994011223316,0.055999940112233165,-0.10974859662353992,0.03525140337646007,0.04100451245903969,0,0,1.7664508819580078,-0.055615365505218506,-0.634661853313446,0.7591888308525085,-0.13320469856262207,-0.14775203168392181,-0.1998089849948883,0.23520706593990326,-0.6154232621192932,-0.30279380083084106,-0.6301077008247375,2.860623359680176
369,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999928936362267,0.5227376222610474,-0.2453344762325287,0.09156593680381775,0.5072810649871826,-0.19566519558429718,0.26388561725616455,0.0004073799937032163,0.07056600600481033,0.20099992893636226,0.05599992893636227,-0.10943399213254451,0.03556600786745548,0.06080332025885582,0,0,1.7683026790618896,-0.05605423450469971,-0.6339460611343384,0.7594590783119202,-0.13487869501113892,0.1360381543636322,0.26130688190460205,-0.22033973038196564,-0.5595473051071167,0.09405606985092163,0.4322490990161896,-1.0443590879440308
370,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.02099994383752346,0.5221463441848755,-0.24508537352085114,0.09126931428909302,0.506903886795044,-0.19571499526500702,0.26369383931159973,0.0004622013948392123,0.07026936858892441,0.20099994383752345,0.055999943837523464,-0.10973062954843044,0.035269370451569554,0.041016656905412674,0,0,1.7664847373962402,-0.056076765060424805,-0.6346487402915955,0.7590638995170593,-0.13378435373306274,-0.14760689437389374,-0.19931581616401672,0.23462513089179993,-0.614718496799469,-0.3017262816429138,-0.6294862627983093,2.860579490661621
371,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.02099989913403988,0.5227334499359131,-0.2453276664018631,0.0915839672088623,0.5072696805000305,-0.19540216028690338,0.26382890343666077,0.0003995226288679987,0.07058406621217728,0.20099989913403987,0.05599989913403988,-0.10941593192517757,0.03558406807482242,0.060815297067165375,0,0,1.7683354616165161,-0.05651545524597168,-0.6339333653450012,0.7593330144882202,-0.13545429706573486,0.13595333695411682,0.2608189582824707,-0.21983745694160461,-0.5590776801109314,0.09505488723516464,0.43247780203819275,-1.0447832345962524
372,DESCENDING_OPEN,0.5225896835327148,-0.2449548989534378,0.02099992334842682,0.5221434235572815,-0.2450796365737915,0.09128662943840027,0.5068933367729187,-0.19545219838619232,0.26363664865493774,0.00046336534433066845,0.07028670608997345,0.2009999233484268,0.05599992334842682,-0.10971329391002654,0.035286706089973446,0.04102848097681999,0,0,1.7665175199508667,-0.05653887987136841,-0.6346361041069031,0.7589381337165833,-0.13436192274093628,-0.1474291831254959,-0.19888870418071747,0.23406411707401276,-0.6140261292457581,-0.3006710708141327,-0.6288788914680481,2.8605260848999023
373,DESCENDING_OPEN,0.5225896835327148,-0.2449548989534378,0.020999912172555923,0.5227291584014893,-0.2453206330537796,0.09160155057907104,0.5072587728500366,-0.19513946771621704,0.26377153396606445,0.0003914264671038836,0.07060164213180542,0.20099991217255592,0.05599991217255593,-0.10939836159348487,0.03560163840651512,0.06082698702812195,0,0,1.7683662176132202,-0.05697733163833618,-0.6339215040206909,0.7592058181762695,-0.13602757453918457,0.13588204979896545,0.26029178500175476,-0.21926704049110413,-0.5586081147193909,0.09604752063751221,0.4327031373977661,-1.0452226400375366
374,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999927073717117,0.5221410393714905,-0.24507445096969604,0.09130483865737915,0.5068836808204651,-0.19519026577472687,0.2635800838470459,0.0004643573483917862,0.07030491530895233,0.2009999270737171,0.05599992707371712,-0.10969508841633796,0.03530491158366203,0.04104001075029373,0,0,1.7665495872497559,-0.057001471519470215,-0.6346237659454346,0.7588115930557251,-0.13493824005126953,-0.14726662635803223,-0.19843481481075287,0.23349496722221375,-0.6133294701576233,-0.2996017634868622,-0.6282628774642944,2.860476493835449
375,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999938249588013,0.5227245092391968,-0.24531328678131104,0.0916188657283783,0.5072479248046875,-0.19487681984901428,0.26371365785598755,0.00038290262455120683,0.07061892747879028,0.200999938249588,0.055999938249588016,-0.10938107252120971,0.03561892747879028,0.060838356614112854,0,0,1.7683964967727661,-0.05743968486785889,-0.6339098215103149,0.7590780258178711,-0.13659954071044922,0.13580305874347687,0.2598079741001129,-0.21880559623241425,-0.5581331849098206,0.09704805165529251,0.43294039368629456,-1.0456510782241821
376,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999927073717117,0.5221377611160278,-0.24506840109825134,0.09132185578346252,0.5068738460540771,-0.1949281394481659,0.263522207736969,0.0004660191771108657,0.0703219324350357,0.2009999270737171,0.05599992707371712,-0.10967807129025459,0.035321928709745404,0.04105124622583389,0,0,1.7665798664093018,-0.05746471881866455,-0.6346120238304138,0.7586842775344849,-0.13551175594329834,-0.14706547558307648,-0.19801710546016693,0.2330436259508133,-0.6126425266265869,-0.29858288168907166,-0.6276773810386658,2.8604021072387695
377,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999900996685028,0.5227198004722595,-0.24530565738677979,0.09163632988929749,0.5072375535964966,-0.1946144998073578,0.2636558413505554,0.00037409408832900226,0.07063642889261246,0.20099990099668502,0.05599990099668503,-0.10936357110738754,0.035636428892612454,0.0608493871986866,0,0,1.7684252262115479,-0.05790257453918457,-0.6338986754417419,0.7589495182037354,-0.13716906309127808,0.1357124149799347,0.2592984139919281,-0.2183089703321457,-0.5576789975166321,0.09805068373680115,0.4331698715686798,-1.046078085899353
378,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999930799007416,0.5221343636512756,-0.24506232142448425,0.09133920073509216,0.5068643689155579,-0.19466641545295715,0.2634643316268921,0.0004678816767409444,0.07033926993608475,0.2009999307990074,0.05599993079900742,-0.10966073006391525,0.035339269936084744,0.041062131524086,0,0,1.766608715057373,-0.05792868137359619,-0.6346008777618408,0.7585559487342834,-0.13608360290527344,-0.14688460528850555,-0.19760392606258392,0.23249709606170654,-0.6119459271430969,-0.2975327968597412,-0.6270725727081299,2.860335350036621
379,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999904721975327,0.5227155685424805,-0.2452985644340515,0.09165424108505249,0.5072279572486877,-0.1943528950214386,0.2635979950428009,0.00036597540020011365,0.07065433263778687,0.20099990472197532,0.05599990472197533,-0.10934566363692283,0.03565433636307716,0.060860056430101395,0,0,1.768452763557434,-0.05836594104766846,-0.6338880062103271,0.7588198184967041,-0.13773787021636963,0.13565661013126373,0.2588065564632416,-0.2177642583847046,-0.5572084784507751,0.0990321934223175,0.43340036273002625,-1.0465253591537476
380,DESCENDING_OPEN,0.5225897431373596,-0.24495486915111542,0.020999934524297714,0.5221319198608398,-0.24505683779716492,0.09135746955871582,0.5068559646606445,-0.1944054216146469,0.2634071111679077,0.00046904131886549294,0.07035753130912781,0.2009999345242977,0.05599993452429772,-0.10964246496558189,0.0353575350344181,0.04107265919446945,0,0,1.7666373252868652,-0.058392882347106934,-0.6345897912979126,0.7584269642829895,-0.1366550326347351,-0.14673541486263275,-0.19713087379932404,0.23191650211811066,-0.6112629771232605,-0.2964772880077362,-0.6264665722846985,2.8602638244628906
381,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999908447265625,0.5227116942405701,-0.24529112875461578,0.09167250990867615,0.5072190165519714,-0.194091334939003,0.2635402977466583,0.0003576626186259091,0.07067260146141052,0.20099990844726562,0.05599990844726563,-0.10932739853858947,0.03567260146141052,0.060870371758937836,0,0,1.7684792280197144,-0.05882978439331055,-0.6338777542114258,0.7586893439292908,-0.13830530643463135,0.13558676838874817,0.2583249509334564,-0.21728232502937317,-0.5567440986633301,0.1000070571899414,0.4336286783218384,-1.0469671487808228
382,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999938249588013,0.5221295356750488,-0.24505071341991425,0.09137547016143799,0.5068480372428894,-0.19414427876472473,0.26334935426712036,0.00047007889952510595,0.07037553191184998,0.200999938249588,0.055999938249588016,-0.10962446808815002,0.03537553191184997,0.04108285903930664,0,0,1.7666642665863037,-0.05885738134384155,-0.6345794200897217,0.7582968473434448,-0.13722467422485352,-0.1465749740600586,-0.19670477509498596,0.23138080537319183,-0.6105858683586121,-0.29544728994369507,-0.6258724927902222,2.860180616378784
383,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999927073717117,0.5227071642875671,-0.245283305644989,0.09169074892997742,0.5072100162506104,-0.19382987916469574,0.26348236203193665,0.00034878141013905406,0.0706908255815506,0.2009999270737171,0.05599992707371712,-0.1093091781437397,0.035690821856260296,0.0608803816139698,0,0,1.7685052156448364,-0.059294044971466064,-0.6338677406311035,0.7585582733154297,-0.13887077569961548,0.1355179399251938,0.25781628489494324,-0.21675357222557068,-0.5562822818756104,0.1009807288646698,0.4338572919368744,-1.0474226474761963
384,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999960601329803,0.5221267938613892,-0.24504460394382477,0.09139370918273926,0.506840169429779,-0.19388353824615479,0.26329150795936584,0.00047156019718386233,0.07039374858140945,0.2009999606013298,0.05599996060132981,-0.10960625141859054,0.03539374858140945,0.04109274595975876,0,0,1.7666904926300049,-0.059322476387023926,-0.6345692873001099,0.7581660151481628,-0.13779282569885254,-0.1463855654001236,-0.19628481566905975,0.23082929849624634,-0.6099022626876831,-0.2944090962409973,-0.6252729892730713,2.860097885131836
385,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999949425458908,0.5227036476135254,-0.24527618288993835,0.09170976281166077,0.5072020888328552,-0.19356922805309296,0.26342490315437317,0.0003408917400520295,0.07070980966091156,0.2009999494254589,0.05599994942545891,-0.10929018661379813,0.035709813386201855,0.06089005619287491,0,0,1.7685296535491943,-0.059758782386779785,-0.6338582634925842,0.7584261298179626,-0.13943588733673096,0.13544109463691711,0.25733643770217896,-0.2162373661994934,-0.5558260083198547,0.1019502729177475,0.4340827167034149,-1.047878384590149
386,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.02099992334842682,0.5221247673034668,-0.24503853917121887,0.0914125144481659,0.5068331956863403,-0.19362305104732513,0.2632339298725128,0.00047244122833944857,0.07041259109973907,0.2009999233484268,0.05599992334842682,-0.10958740890026092,0.03541259109973907,0.04110231250524521,0,0,1.7667156457901,-0.05978792905807495,-0.6345595717430115,0.7580341696739197,-0.13836026191711426,-0.14623768627643585,-0.19582311809062958,0.23021361231803894,-0.6092187762260437,-0.2933589518070221,-0.6246622204780579,2.8600125312805176
387,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999912172555923,0.5226994752883911,-0.2452680617570877,0.09172779321670532,0.5071941018104553,-0.19330823421478271,0.2633662521839142,0.00033183139748871326,0.0707278847694397,0.20099991217255592,0.05599991217255593,-0.1092721189558506,0.035727881044149395,0.060899436473846436,0,0,1.7685531377792358,-0.060224056243896484,-0.6338492035865784,0.7582932710647583,-0.1399984359741211,0.13537438213825226,0.2568313777446747,-0.21570250391960144,-0.5553719401359558,0.10289909690618515,0.4342978894710541,-1.0483455657958984
388,DESCENDING_OPEN,0.5225897431373596,-0.24495486915111542,0.02099994197487831,0.5221224427223206,-0.24503284692764282,0.09143120050430298,0.5068265795707703,-0.19336335361003876,0.2631760835647583,0.0004737617855425924,0.07043126225471497,0.2009999419748783,0.055999941974878314,-0.10956874147057533,0.035431258529424664,0.04111158847808838,0,0,1.7667397260665894,-0.06025421619415283,-0.6345502734184265,0.7579017281532288,-0.1389257311820984,-0.14606167376041412,-0.1954333782196045,0.2297273874282837,-0.6085457801818848,-0.2923375070095062,-0.624076783657074,2.8599164485931396
389,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999930799007416,0.522696316242218,-0.24526093900203705,0.09174689650535583,0.5071873068809509,-0.19304826855659485,0.26330822706222534,0.00032406533136963844,0.07074696570634842,0.2009999307990074,0.05599993079900742,-0.10925303429365157,0.035746965706348416,0.0609084814786911,0,0,1.7685761451721191,-0.06068986654281616,-0.6338403224945068,0.7581593990325928,-0.14056086540222168,0.13530591130256653,0.25641897320747375,-0.21527335047721863,-0.554901123046875,0.10388119518756866,0.43455591797828674,-1.0488024950027466
390,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999960601329803,0.5221207141876221,-0.2450265735387802,0.09144991636276245,0.5068206787109375,-0.19310343265533447,0.2631179392337799,0.0004744738107547164,0.07044995576143265,0.2009999606013298,0.05599996060132981,-0.10955004423856735,0.035449955761432644,0.04112061858177185,0,0,1.7667628526687622,-0.060720622539520264,-0.6345412731170654,0.7577683925628662,-0.13949012756347656,-0.14592425525188446,-0.19498832523822784,0.22919517755508423,-0.6078830361366272,-0.2913286089897156,-0.6235021948814392,2.8598103523254395
391,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999934524297714,0.5226922035217285,-0.24525240063667297,0.09176495671272278,0.5071802735328674,-0.19278761744499207,0.26324915885925293,0.00031465120264329016,0.07076501846313477,0.2009999345242977,0.05599993452429772,-0.10923497781157493,0.03576502218842506,0.060917336493730545,0,0,1.7685967683792114,-0.061156272888183594,-0.6338323354721069,0.7580248117446899,-0.1411203145980835,0.135247141122818,0.2559025287628174,-0.21474763751029968,-0.5544498562812805,0.10482771694660187,0.4347786009311676,-1.0492709875106812
392,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.02099992334842682,0.5221178531646729,-0.24501991271972656,0.09146830439567566,0.5068144798278809,-0.1928437352180481,0.26305919885635376,0.00047634748625569046,0.07046838104724884,0.2009999233484268,0.05599992334842682,-0.10953161895275115,0.03546838104724884,0.0411294549703598,0,0,1.7667850255966187,-0.0611879825592041,-0.6345327496528625,0.757634162902832,-0.14005178213119507,-0.1457432359457016,-0.1946025937795639,0.22872613370418549,-0.6072084903717041,-0.29031479358673096,-0.6229201555252075,2.85970139503479
393,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999912172555923,0.5226883292198181,-0.2452448010444641,0.09178432822227478,0.5071737170219421,-0.19252805411815643,0.26319095492362976,0.0003062065225094557,0.07078441977500916,0.20099991217255592,0.05599991217255593,-0.10921558395028114,0.035784416049718853,0.06092596799135208,0,0,1.7686173915863037,-0.06162315607070923,-0.633824348449707,0.7578893303871155,-0.14167922735214233,0.13518264889717102,0.2554231882095337,-0.21428348124027252,-0.553993284702301,0.10579636693000793,0.4350157082080841,-1.0497289896011353
394,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.02099994570016861,0.5221158862113953,-0.24501349031925201,0.09148737788200378,0.5068092346191406,-0.19258446991443634,0.2630009055137634,0.00047746553900651634,0.07048743218183517,0.2009999457001686,0.05599994570016861,-0.10951256781816482,0.03548743218183517,0.04113802686333656,0,0,1.766805648803711,-0.06165546178817749,-0.6345247626304626,0.7574989795684814,-0.14061301946640015,-0.14558185636997223,-0.19414156675338745,0.22813789546489716,-0.6065304279327393,-0.2892906963825226,-0.6223205924034119,2.8595902919769287
395,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999900996685028,0.522685170173645,-0.24523665010929108,0.09180352091789246,0.5071680545806885,-0.19226835668087006,0.26313233375549316,0.0002974868402816355,0.07080361992120743,0.20099990099668502,0.05599990099668503,-0.10919638007879257,0.035803619921207425,0.060934361070394516,0,0,1.7686364650726318,-0.06209021806716919,-0.6338169574737549,0.7577528953552246,-0.14223676919937134,0.13510558009147644,0.2549291253089905,-0.21373695135116577,-0.553554117679596,0.10672874748706818,0.43522149324417114,-1.0502049922943115
396,DESCENDING_OPEN,0.5225896835327148,-0.2449548989534378,0.020999925211071968,0.5221139788627625,-0.24500709772109985,0.09150680899620056,0.5068042874336243,-0.19232536852359772,0.26294270157814026,0.00047855995944701135,0.07050688564777374,0.20099992521107196,0.05599992521107197,-0.1094931162148714,0.03550688378512859,0.041146401315927505,0,0,1.7668251991271973,-0.06212359666824341,-0.6345171928405762,0.757362961769104,-0.14117354154586792,-0.14544694125652313,-0.19374240934848785,0.22756654024124146,-0.60586017370224,-0.2882530689239502,-0.6217247843742371,2.859480381011963
397,DESCENDING_OPEN,0.5225896835327148,-0.2449548989534378,0.020999940112233162,0.5226816534996033,-0.24522873759269714,0.09182283282279968,0.5071625709533691,-0.19200913608074188,0.2630736231803894,0.00028887036023661494,0.07082289457321167,0.20099994011223316,0.055999940112233165,-0.10917710728943347,0.03582289271056652,0.06094253435730934,0,0,1.768654704093933,-0.06255823373794556,-0.6338099241256714,0.7576157450675964,-0.14279299974441528,0.13505303859710693,0.2544620931148529,-0.21326369047164917,-0.5530880093574524,0.1076764464378357,0.4354628324508667,-1.0506795644760132
398,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.02099989540874958,0.5221121907234192,-0.24500039219856262,0.09152621030807495,0.5067999958992004,-0.19206656515598297,0.26288411021232605,0.000479715847177431,0.07052631676197052,0.20099989540874957,0.055999895408749584,-0.10947368510067462,0.03552631489932537,0.041154541075229645,0,0,1.766843557357788,-0.06259214878082275,-0.6345100998878479,0.7572259306907654,-0.14173191785812378,-0.14529086649417877,-0.19331692159175873,0.22706738114356995,-0.6051973104476929,-0.28725096583366394,-0.6211475729942322,2.859358787536621
399,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.02099994383752346,0.5226779580116272,-0.24522057175636292,0.09184199571609497,0.5071572661399841,-0.19175013899803162,0.26301446557044983,0.0002799355424940586,0.07084205001592636,0.20099994383752345,0.055999943837523464,-0.10915794812142848,0.03584205187857151,0.06095049902796745,0,0,1.768671989440918,-0.06302648782730103,-0.6338032484054565,0.7574777603149414,-0.14334750175476074,0.13497862219810486,0.2539637088775635,-0.21278588473796844,-0.5526462197303772,0.10862244665622711,0.4356844127178192,-1.0511500835418701
400,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999932661652565,0.5221099853515625,-0.24499410390853882,0.0915454626083374,0.5067956447601318,-0.19180843234062195,0.2628251314163208,0.0004813582054339349,0.07054553180932999,0.20099993266165256,0.05599993266165257,-0.10945447005331516,0.035545529946684834,0.04116247221827507,0,0,1.766862392425537,-0.06306129693984985,-0.6345028281211853,0.7570886015892029,-0.14228904247283936,-0.14510731399059296,-0.19290238618850708,0.22657279670238495,-0.604518473148346,-0.2862468957901001,-0.6205593943595886,2.8592309951782227
401,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999906584620476,0.5226744413375854,-0.2452126145362854,0.09186166524887085,0.5071524977684021,-0.19149161875247955,0.26295554637908936,0.00027127680368721485,0.07086175680160522,0.20099990658462047,0.05599990658462048,-0.10913824133574962,0.03586175866425037,0.06095823273062706,0,0,1.7686890363693237,-0.0634952187538147,-0.6337966918945312,0.7573390603065491,-0.1439010500907898,0.13491687178611755,0.2535129189491272,-0.21229059994220734,-0.5522037744522095,0.10956034064292908,0.4359077215194702,-1.0516246557235718
402,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999936386942863,0.5221081376075745,-0.2449875771999359,0.09156513214111328,0.5067920088768005,-0.1915503740310669,0.26276642084121704,0.0004827139200642705,0.07056519389152527,0.20099993638694286,0.05599993638694287,-0.10943480424582958,0.035565195754170414,0.041170164942741394,0,0,1.7668793201446533,-0.06353092193603516,-0.63449627161026,0.7569501996040344,-0.14284497499465942,-0.14494898915290833,-0.19248612225055695,0.22600238025188446,-0.6038575768470764,-0.28523749113082886,-0.6199783682823181,2.8591067790985107
403,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999925211071968,0.5226712226867676,-0.24520455300807953,0.09188142418861389,0.5071483254432678,-0.19123341143131256,0.26289647817611694,0.0002626280765980482,0.07088150084018707,0.20099992521107196,0.05599992521107197,-0.10911850102245807,0.03588149897754192,0.06096573546528816,0,0,1.7687041759490967,-0.06396442651748657,-0.6337907910346985,0.7571994662284851,-0.1444529891014099,0.13485735654830933,0.253037691116333,-0.2117910385131836,-0.5517600774765015,0.11048416793346405,0.4361310601234436,-1.0521079301834106
404,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999960601329803,0.5221066474914551,-0.24498052895069122,0.09158453345298767,0.5067891478538513,-0.191292405128479,0.2627071440219879,0.00048377583152614534,0.07058457285165787,0.2009999606013298,0.05599996060132981,-0.10941542714834213,0.035584572851657864,0.041177622973918915,0,0,1.7668946981430054,-0.06400078535079956,-0.6344903111457825,0.7568108439445496,-0.14339882135391235,-0.14480213820934296,-0.19206558167934418,0.22546632587909698,-0.6031965613365173,-0.2842303514480591,-0.6193946003913879,2.8589792251586914
405,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999915897846222,0.5226683616638184,-0.2451963573694229,0.09190118312835693,0.5071448087692261,-0.19097557663917542,0.26283717155456543,0.00025394928525201976,0.07090126723051071,0.20099991589784622,0.055999915897846225,-0.10909873276948928,0.03590126723051071,0.06097301468253136,0,0,1.7687182426452637,-0.06443369388580322,-0.6337853670120239,0.7570589780807495,-0.14500343799591064,0.1347842812538147,0.2525448501110077,-0.2112535834312439,-0.5513197183609009,0.11140616238117218,0.43634381890296936,-1.0525950193405151
406,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999904721975327,0.5221050977706909,-0.2449740767478943,0.09160441160202026,0.5067865252494812,-0.19103527069091797,0.2626480758190155,0.00048502522986382246,0.07060450315475464,0.20099990472197532,0.05599990472197533,-0.10939549311995506,0.035604506880044934,0.041184861212968826,0,0,1.7669098377227783,-0.06447124481201172,-0.6344845294952393,0.7566707134246826,-0.1439516544342041,-0.14465855062007904,-0.19163556396961212,0.22490280866622925,-0.6025255918502808,-0.28321194648742676,-0.6187995076179504,2.8588485717773438
407,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999953150749207,0.5226656198501587,-0.24518786370754242,0.09192129969596863,0.5071418881416321,-0.1907176375389099,0.2627779245376587,0.00024502407177351415,0.07092134654521942,0.2009999531507492,0.05599995315074921,-0.10907865345478057,0.03592134654521942,0.06098006293177605,0,0,1.7687307596206665,-0.06490391492843628,-0.6337804794311523,0.7569174766540527,-0.1455526351928711,0.13473248481750488,0.25208616256713867,-0.2107616662979126,-0.5508760809898376,0.11231893301010132,0.4365644156932831,-1.0530821084976196
408,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999927073717117,0.522104024887085,-0.24496771395206451,0.09162494540214539,0.5067845582962036,-0.19077849388122559,0.26258933544158936,0.00048588725621812046,0.07062502205371857,0.2009999270737171,0.05599992707371712,-0.10937498167157172,0.035625018328428265,0.04119190201163292,0,0,1.7669233083724976,-0.06494200229644775,-0.634479284286499,0.7565296292304993,-0.14450359344482422,-0.14453177154064178,-0.1912502497434616,0.22437812387943268,-0.6018773317337036,-0.2822130024433136,-0.618232250213623,2.8587100505828857
409,DESCENDING_OPEN,0.5225896835327148,-0.2449548989534378,0.020999915897846222,0.5226627588272095,-0.2451801300048828,0.09194132685661316,0.5071390867233276,-0.19046074151992798,0.2627183496952057,0.00023678899742662907,0.07094141095876694,0.20099991589784622,0.055999915897846225,-0.10905858904123306,0.035941410958766934,0.06098690629005432,0,0,1.7687437534332275,-0.06537449359893799,-0.6337754726409912,0.7567755579948425,-0.14610081911087036,0.13468030095100403,0.25166434049606323,-0.21034398674964905,-0.5504177212715149,0.11324937641620636,0.4368160665035248,-1.053564190864563
410,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999904721975327,0.5221027731895447,-0.24496081471443176,0.0916450023651123,0.5067828893661499,-0.19052152335643768,0.26252996921539307,0.0004870060656685382,0.07064509391784668,0.20099990472197532,0.05599990472197533,-0.10935490235686302,0.035645097643136975,0.04119871184229851,0,0,1.7669363021850586,-0.06541329622268677,-0.6344742774963379,0.7563880085945129,-0.14505404233932495,-0.14438942074775696,-0.19082744419574738,0.22392304241657257,-0.6012288331985474,-0.2812444865703583,-0.61767578125,2.8585596084594727
411,DESCENDING_OPEN,0.5225897431373596,-0.2449548840522766,0.020999938249588013,0.5226600170135498,-0.24517205357551575,0.09196200966835022,0.5071367621421814,-0.19020381569862366,0.2626591920852661,0.00022825648193247616,0.07096207141876221,0.200999938249588,0.055999938249588016,-0.10903792858123779,0.035962071418762204,0.060993555933237076,0,0,1.768755555152893,-0.06584566831588745,-0.6337709426879883,0.7566328048706055,-0.14664775133132935,0.13462066650390625,0.251171350479126,-0.20988643169403076,-0.5499845147132874,0.11417314410209656,0.4370374381542206,-1.0540467500686646
412,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.020999927073717117,0.5221017599105835,-0.24495425820350647,0.09166571497917175,0.5067817568778992,-0.19026519358158112,0.26247090101242065,0.00048798363422974944,0.07066579163074493,0.2009999270737171,0.05599992707371712,-0.10933421209454536,0.03566578790545463,0.04120529815554619,0,0,1.7669483423233032,-0.06588512659072876,-0.6344696283340454,0.7562453746795654,-0.14560341835021973,-0.14422903954982758,-0.1903928816318512,0.22336682677268982,-0.6005603075027466,-0.2802497148513794,-0.6170843243598938,2.8584117889404297
413,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.02099989727139473,0.5226575136184692,-0.24516348540782928,0.0919821560382843,0.5071350336074829,-0.18994683027267456,0.26259922981262207,0.00021931972878519446,0.07098226249217987,0.20099989727139472,0.05599989727139473,-0.10901774123311042,0.03598225876688957,0.06099996343255043,0,0,1.7687653303146362,-0.06631714105606079,-0.6337671279907227,0.7564889192581177,-0.14719313383102417,0.13455437123775482,0.25072237849235535,-0.209392711520195,-0.5495588779449463,0.11507129669189453,0.43724945187568665,-1.0545412302017212
414,DESCENDING_OPEN,0.5225897431373596,-0.2449548989534378,0.02099994570016861,0.5221007466316223,-0.24494712054729462,0.09168612957000732,0.5067809820175171,-0.1900087594985962,0.2624112665653229,0.0004890583804808557,0.07068618386983871,0.2009999457001686,0.05599994570016861,-0.10931381613016128,0.03568618386983871,0.04121169075369835,0,0,1.7669589519500732,-0.06635743379592896,-0.6344655156135559,0.7561017870903015,-0.14615100622177124,-0.14409515261650085,-0.19002828001976013,0.2228851318359375,-0.5999139547348022,-0.2792648673057556,-0.616523802280426,2.8582584857940674
